en,tr,split
No medical intervention can be made for those with toothache in the district in which only people with emergencies can go to hospital .,Sadece acil vakaların hastaneye gidebildiği ilçede diş ağrısı çekenler için hiçbir tıbbi müdahale yapılamıyor .,train
It continued for two hours .,2 saat sürdü .,train
"According to allegations , M.K. and O.A. from the group had from time to time shot in the air with pump-action shotguns .","İddiaya göre , grup içinde bulunan M.K. ile Ö.A. pompalı tüfeklerle zaman zaman havaya ateş açtı .",train
They 're spinning as fast as they ever will .,Yaşamları boyunca olabilecek en yüksek hızda dönmektedirler .,train
The need for cash emerged for most residents because the ban has exceeded one month .,Yasağın bir ayı geçmesi sebebiyle çoğu vatandaşın nakit para ihtiyacı baş gösterdi .,train
Unit records record the aircraft flight time as 30 minutes each way from its home base at Marine Corps Air Facility Quantico in Virginia .,"Birim kayıtları , hava taşıtının uçuş süresini Marine Corps Air Facility Quantico Virginia ' daki merkez üssünden her iki tarafa doğru 30 dakika olarak kaydediyor .",train
""" THOSE WHO COMMITTED THE COUP ATTEMPT SHOULD BE CLEARED FROM THE STATE """,""" DARBE GİRİŞİMİNDE BULUNANLARIN DEVLETTEN TEMİZLENMESİ GEREKİYOR """,train
"Zeybekçi stated that a green passport will be given to exporters later on as well , and added , "" A law for one of the recent decisions was issued , and we finished its regulation in the ministry of economy ; we will put the privileged green passport which represents our country under the order of our exporters with around 17 or 20 thousand exporters among the exporters in the first round . ""","Zeybekci ayrıca ilerleyen zamanlarda ihracatçılara yeşil pasaport verileceğini belirterek , "" En son kararlardan bir tanesi ki onun kanunu çıktı , şu anda yönetmeliğini de ekonomi bakanlığında bitirdik ; ihracatçılarımızdan yaklaşık olarak , ilk rakamlar itibariyle 17 ile 20 bin civarındaki ihracatçımıza da bu ülkeyi temsil eden imtiyazlı yeşil pasaportu , ihracatçımızın emrine vereceğiz "" ifadesini kullandı .",train
President Roch Marc Christian Kabore stated that at least 23 people died and 33 people from 18 different nations were injured .,"Devlet Başkanı Roch Marc Christian Kabore , olayda 18 farklı milletten en az 23 kişinin öldüğünü ; 33 kişinin yaralandığını açıkladı .",train
"As these winds travel across the stars ' magnetic fields , they enact a braking effect on the stars .",Bu rüzgarlar yıldızların manyetik alanlarında ilerledikçe yıldızlar üzerinde kırılma etkisi oluşturmaktadır .,train
My granddaughter s situation ’ is not good .,Torunumun durumu iyi değil .,train
President Roch Marc Christian Kabore stated that at least 23 people died and 33 people from 18 different nations were injured .,"Devlet Başkanı Roch Marc Christian Kabore , olayda 18 farklı milletten en az 23 kişinin öldüğünü ; 33 kişinin yaralandığını açıkladı .",train
You will greatly feel its benefits .,Yararını fazlasıyla göreceksiniz .,train
Students who had to enter the Distance Education Faculty ( AÖF ) exams could not enter the exam on January 16 and 17 .,16 ve 17 Ocak ' ta yapılacak olan Açık Öğretim Fakültesi ( AÖF ) sınavına girecek öğrenciler sınava giremedi .,train
We were going to leave as soon as it was finished .,Bitmesiyle bizim kalkmamız bir olacaktı .,train
"As these winds travel across the stars ' magnetic fields , they enact a braking effect on the stars .",Bu rüzgarlar yıldızların manyetik alanlarında ilerledikçe yıldızlar üzerinde kırılma etkisi oluşturmaktadır .,train
"Having deployed 5 hours after the attack in Gao state , Mali , French and UN security forces started the operation and the first news regarding the rescue of the first hostage came .",İlk saldırıdan 5 saat sonra Mali ' nin Gao eyaletinde konuşlanmış bulunan Fransız ve BM güvenlik kuvvetleri operasyona başladı ve ilk rehine kurtuluş haberleri geldi .,train
There are many dead and wounded,Çok sayıda ölü ve yaralı var,train
Education cannot be provided in the district where schools have been closed since December 14 when the major operation started .,Büyük operasyonun başladığı 14 Aralıktan itibaren okulların kapalı olduğu ilçede eğitim verilemiyor .,train
"Yildizsu s grandmother ’ , Meryem Kaya , described those moments to DHA .",Yıldızsu ' nun anneannesi Meryem Kaya o anları DHA ' ya anlattı .,train
They extracted one of the buckshot while the other remained in her eye .,Saçmalardan birini çıkardılar diğeri gözünün içinde .,train
Kepler measures spin rates of stars in Pleiades cluster,"Kepler , Ülker takım yıldızındaki yıldızların dönüş hızını ölçtü",train
"Expressing that life has returned to normal in many areas , Şimşek stressed that there is no reason to worry for the companies and individuals that have not been involved in the financing of terrorism .","Hayatın bir çok alanda normale döndüğünü ifade eden Şimşek , terörün finansmanına bulaşmamış şirketlerin ve bireylerin kaygılanmalarına en ufak bir neden olmadığını vurguladı .",train
"The new data is helping astronomers understand why stars in the cluster spin at varying rates , as well as how rotation periods relate to planet formation .","Yeni veriler , gökbilimcilerin takım yıldızındaki yıldızların neden değişken hızla döndüğünü ve dönüş dönemlerinin gezegen oluşumu ile ilgisini anlayabilmesine yardımcı oluyor .",train
"Ferhat Turan , Ercan Turan , Kader Balkir , Yildizsu Unus and Inci Kaya were injured and taken to nearby hospitals by ambulance .","Yaralılar Ferhat Turan , Ercan Turan , Kader Balkır , Yıldızsu Unus , İnci Kaya ambulanslarla çevredeki hastanelere kaldırıldı .",train
"Many of the stars in the cluster are just now reaching adulthood , having been born roughly 125 million years ago .",Takım yıldızındaki yıldızların çoğu 125 milyon yıl önce oluşmuştur ve yeni yeni erişkinlik seviyesine ulaşmaktadır .,train
"Expressing that life has returned to normal in many areas , Şimşek stressed that there is no reason to worry for the companies and individuals that have not been involved in the financing of terrorism .","Hayatın bir çok alanda normale döndüğünü ifade eden Şimşek , terörün finansmanına bulaşmamış şirketlerin ve bireylerin kaygılanmalarına en ufak bir neden olmadığını vurguladı .",train
It continued for two hours .,2 saat sürdü .,train
126 people taken hostage were rescued with the operation which was carried out after the attack .,Saldırı sonrası yapılan operasyonda rehin alınan 126 kişi kurtarıldı .,train
M.K. fired a single shot into the ground with pump-action shotgun while passing by a playground full of children .,M.K. çocuklarla dolu oyun alanının yanından geçtiği sırada pompalı tüfekle yere bir el ateş etti .,train
""" We hope that by comparing our results to other star clusters , we will learn more about the relationship between a star 's mass , its age , and even the history of its solar system , "" Luisa Rebull , a research scientist at Caltech 's Infrared Processing and Analysis Center in Pasadena , said in a news release .","Caltech ' in Pasadena ' daki Kızılötesi İşleme ve Analiz Merkezi ' nde bir araştırma bilimcisi olan Luisa Rebull , bir haber bülteninde "" Sonuçlarımızı yıldız kümeleri ile karşılaştırdığımızda , bir yıldızın kütlesi , yaşı ve hatta güneş sisteminin geçmişi arasındaki ilişki hakkında daha fazla bilgi edinebilmeyi umuyoruz "" demiştir .",train
The Ministry of Security stated that three of the attackers were neutralised .,"Güvenlik Bakanı , saldırganlardan üçünün etkisiz hale getirildiğini bildirdi .",train
The latest catalog of spin rates suggests more massive stars spin more slowly than less massive stars .,"En son dönüş hızları kataloğu , daha büyük yıldızların küçük yıldızlardan daha hızlı döndüğünü öne sürmektedir .",train
Education cannot be provided in the district where schools have been closed since December 14 when the major operation started .,Büyük operasyonun başladığı 14 Aralıktan itibaren okulların kapalı olduğu ilçede eğitim verilemiyor .,train
"Five people , including one child were sitting on a bank in the park and were injured as the buckshot ricocheted off the ground .","Yerden seken saçmalardan dolayı parktaki bankta oturan 1 "" i çocuk 5 kişi yaralandı .",train
"Unit helicopters also flew an additional 11 hours that day for "" non-presidential support missions . ""","Birim helikopterleri o gün "" başkanlıkla ilgisi olmayan destek görevleri "" için ek 11 saat uçtu .",train
"However , on the evidence of the first night 's racing in the velodrome , it looks like GB 's now legendary reputation for peaking at the perfect time could be about to be repeated once again .",Ancak pistteki yarışlardan sonraki ilk gece gösteriyor ki Büyük Britanya ' nın mükemmel sürede bitirme konusundaki destansı itibarı bu sefer yeniden kanıtlanabilecek .,train
The latest mission by the Kepler space telescope has helped astronomers collect the most complete catalog of spin rates among the stars of the Pleiades cluster .,"Kepler uzay teleskopu , son görevi ile gökbilimcilerin Ülker takım yıldızındaki yıldızların dönüş hızları açısından en eksiksiz kataloğu oluşturabilmesine yardımcı oldu .",train
There was precipitation in the highlands of Yomra at around 15 : 00 .,"Yağış , Yomra ’ nın yüksek kesiminde saat 15.00 sıralarında etkili oldu .",train
Blood was shed during a soldiers sendoff ’ in Eyup .,Eyüp ' te gençlerin asker uğurlamasında kan aktı .,train
"The actors in the film are the cute , rosy-cheeked , smiling residents of Ciceklidüz village , where the film was shot .","Oyuncular ise filmin çekildiği Çiçeklidüz Köyü ’ nün birbirinden sevimli , al yanaklı , güler yüzlü sakinleri ...",train
We were going to leave as soon as it was finished .,Bitmesiyle bizim kalkmamız bir olacaktı .,train
"Rebull likens the stars to dancers , larger ones pirouetting more slowly than smaller ones .","Rebull , yıldızları dansçılara benzeterek büyük olanların tek ayak üzerinde dönüşlerini küçük olanlardan daha yavaş bir şekilde gerçekleştirdiğini ifade etmiştir .",train
