en,tr,split
It will not stop us because if we wait for them (the government) it's going to take years and years and the patients will die.,Bizi durduramazlar çünkü onları (hükümeti) beklersek bu yıllarca sürecek ve hastalar ölecektir.,train
Lets not limit this right with the debate of saving of local industry by stopping the import of Indian movies.,Bu hakkı lütfen yerli sanayii kurtarmak için Hint filmlerinin ithali tartışmasıyla sınırlamayalım.,train
"In 2011, the firm confirmed the sale of weapons to Arab countries, although they denied selling weapons directly to Bahrain, where police cracked down on protesters the following year.","2011 yılında şirket, Bahreyn’e doğrudan satış yaptığını reddetmesine rağmen, Arap ülkelerine cephane sattığını kabul etmiştir.",train
Main Square of Historical Center of Torreón.,Tarihi Torreon Meydanı.,train
Acz (@aczvefakr) tried to draw attention to one of the miners who gave his life away by saying:,Acz (@aczvefakr) dikkatleri ölen madencilere çekmek isteyerek şöyle söyledi:,train
"In addition to generating electricity from renewable sources, they also put emphasis on energy efficiency and energy saving.","Yenilenebilir enerji kaynağından elektrik üretmenin yanı sıra, enerji verimliliğine ve enerji tasarrufuna dikkat çektiler.",train
Freelance journalist Syed Hussain tweeted a photo of clerics of all faiths showed solidarity to the Christian community:,"Freelance gazeteci Syed Hussain, tüm inançların din adamlarının birlikte olduğu bir fotoğraf paylaşıp Hristiyan topluluğa destek gösterdi:",train
No information or notice in Shandong telling people what they should be aware of.,"Shandong'a (Çin Doğu sahilinde bir eyalet, Sarı Deniz'in karşısı) hiçbir bilgi veya haber verilmiyor sadece bilmeleri gerekenler söyleniyor.",train
Fish's work with the Danish Refugee Council is considered volunteerism due to his refugee status.,"Fish'in Danimarkalı Mülteci Konseyi ile çalışmaları, onun da mülteci olduğunu göze aldıklarında, ""gönüllülük"" olarak değerlendiriliyor.",train
"In turn, they have defied the Islamic regime in various ways throughout the year, such as by filming streets protests, reporting on the failures of government-run institutions, and campaigning for political prisoners and environmental issues.","Buna karşılık olarak, şeriat rejimine yıl boyunca, sokak protestolarını kameraya kaydetmek, devlet kurumlarının başarısızlıklarını ifşa etmek, siyasi tutuklular ve çevre sorunları için kampanyalar düzenlemek gibi eylemlerle karşı koydular.",train
It took the police a long time to remove the activists.,Polisin aktivistleri bölgeden uzaklaştırması uzun zaman aldı.,train
"Dolakha district has been hit hard, with 34 reported deaths and 90 per cent houses collapsed, as per the preliminary information collected by Nepal Police.","Dolakha bölgesi ağır darbe aldı, Nepal Polisi'nin kaydettiği bilgiye göre evlerin %90'ı yıkıldı ve 34 ölüm vakası meydana geldi.",train
She also shared how she came up with the idea for the magazine:,Ayrıca dergi fikrine nasıl karar verdiğini de paylaştı:,train
There were the inevitable online art critics.,Tabi ki kaçınılmaz online sanat eleştirmenleri de vardı.,train
"Perhaps it is the most high-profile search, but it is not the most relevant.","Belki çok gündemde olan bir arayış olabilir, fakat en yerinde olan bu değil.",train
I love rain.,Yağmuru seviyorum.,train
How Does Your Name Look According to Kazakhstan's New Latin Alphabet? · Global Voices,Kazakistan'ın Yeni Latin Alfabesine Göre Adın Nasıl Görünüyor?,train
"To go beyond the contradictions-free, clean and shiny touristy circuits.","Çelişkilerden arındırılmış, temiz ve parlak turist çemberlerinin dışına çıkmaktır.",train
Twitter user B. Akoz shared a a picture of a banner that protesters were holding.,Twitter kullanıcısı B. Akoz protestocuların taşıdığı bir pankartın fotoğrafını paylaştı.,train
"Khokana, an open museum of Newar culture, saw large-scale destruction.",Nawar Kültürü açık müzesi Khokana geniş çaplı yıkım geçirdi.,train
Miniature Calendar by Tatsuya Tanaka.,Tatsuya Tananka'nın Minyatür Takvimi.,train
This seems to be a senseless exploitation which is primarily driven by avarice coupled with immorality.,Sınır tanımayan bir para sevdası ile yapılan mantıksız bir sömürüden başka bir şey değil.,train
First to publish a short review of the documentary was Arheo Blog:,Bu konudaki ilk yazı Arheo Blog sayfasındaki kısa bir eleştiriydi:,train
Radiation even at a low level can be harmful to the human body.,Maintaining stability is more important than human life?,train
Source: Flickr / Jean-Pierre Dalbéra (CC BY 2.0),Kaynak: Flickr / Jean-Pierre Dalbéra (CC BY 2.0),train
"According to reports, Beheshti died of internal bleeding, hemorrhaging in his lungs, liver, kidneys, and brain.","Raporlara göre iç kanama, akciğer, karaciğer, böbrek ve beyin kanamasından öldü.",train
"After two months of protesting in the streets and occupying almost 200 schools throughout the state of São Paulo, Governor Geraldo Alckmin announced today he is postponing the state's reorganization plan until at least 2017.","São Paulo eyaleti boyunca yaklaşık 200 okulu işgal edip caddelerde iki ay süren protestonun ardından, Eyalet Başkanı Geraldo Alckmin bölgenin yeniden yapılandırma planını en azından 2017'ye kadar erteleyeceğini bugün duyurdu.",train
"So it’s in a state of decline, but it still has a solid base, which is why we’re intervening now.","Ancak bizim şuan müdahale etmemizin sebebi, dilin hala sağlam bir temelde olmasıdır.",train
"A number of Kuwaiti fundraisers exploit the charitable impulses of unwitting donors by soliciting humanitarian donations from both inside and outside the country, cloaking their efforts in humanitarian garb, but diverting those funds to extremist groups in Syria.","Bağış toplayan bir dizi Kuveytli, insan sever hâle bürünerek, habersiz bağışçıların hayırsever dürtülerini ülkenin hem içinden hemde dışından insancıl bağışlar için yalvararak sömürüyor.",train
Writers are never off duty because material can come from anywhere — a chance remark or when buying bread.,Yazarların izin günü yoktur çünkü herhangi bir yerden malzeme çıkabilir- belki laf arasında belki ekmek kuyruğunda.,train
Credit: Katie Paterson,Fotoğraf: Katie Paterson,train
"to all who retweet the latest ISIS agitprop: John Cantlie is a hostage under duress. just saying. — kriszta satori (@fulelo) February 9, 2015","IŞİD'in son propoganda vidyosunu paylaşanlara söylüyorum: John Cantlie hâlen tehdit altında bir rehinedir, sadece söylüyorum.",train
One of the greatest acts of bullying executed by members of the public service with the oversight of the line Minister.,"En büyük zorbalıklardan birisi, icracı bakanlıklardan birinin hatası ile kamu hizmeti çalışanları tarafından yapılıyor.",train
"During every monthly two-hour session, ""They try to have newcomers, so everybody can participate.""","Her ay gerçekleşen 2 saatlik seanslar süresince, ""Yeni insanlar kazanmaya çalışıyorlar dolayısıyla herkes katılabilir.""",train
Israel-Iran Virtual love affair,İsrail-İran Sanal Aşk İlişkisi,train
"He left China in 2013 and moved to New York when authorities began investigating his involvement in a series of crimes, involving blackmail, bribes and multiple instances of sexual assault.","Yetkililer onun şantaj, rüşvet ve birden fazla cinsel istismar suçlarına dahiliyetini araştırmaya başladıktan sonra 2013 yılında Çin'i terk edip New York'a taşındı.",train
It's unclear if or when Kuchinoberu-jima's residents will be able to return home:,Kuchinoberu-jima halkının evine ne zaman döneceği veya dönüp dönemeyeceği hâlâ kesin değil:,train
Yaya Jammeh You will soon KNOW who the real God is.,Yaya Jammeh yakında gerçek Tanrı'nın kim olduğunu GÖRECEKSİN.,train
"In 2014, the US, which has maintained a military presence in Djibouti since 2002, renewed the lease on its military installation in the country for another ten years at a cost of $40 million per year.","2002'den beri Cibuti'de askeri birlik bulunduran Amerika, 2014'te ülkedeki askeri yerleşim kontratını yıllığı 40 milyon dolara on yıl için daha yeniledi.",train
Brazilian Tear Gas Used Against Turkish Protesters · Global Voices,Türk Protestolarında Brezilya Yapımı Biber Gazı,train
"With Afghanistan still mired in insecurity and corruption, the emergence of both public and private schools is one of the few development gains that have followed from the 2001 US-led invasion of the country.","Afganistan'ın emniyetsizlik ve yolsuzluk nedeniyle çıkmaza girmesinden sonra, devlet okullarının ve özel okulların ortaya çıkması 2001 ABD işgalinden beri elde edilmeye çalışılan bir kaç gelişmeden biridir.",train
"In addition to its main Facebook page, Folha's Facebook pages for individual sections of the newspaper boast an additional 2.2 million followers.","Asıl Facebook sayfalarının yanı sıra, Folha'nın diğer Facebook sayfaları 2.2 milyon takipçiden oluşuyor.",train
"Some lost their sight by being directly hit , others were hit in the arms or legs.","Bazı göstericiler, doğrudan kendilerine atılan fişekler nedeniyle, gözlerini kaybetti; diğerleri ise kollarından ve bacaklarından vuruldu.",train
Market square in Phnom Penh.,"Pazar meydanı, Phnom Penh.",train
Here he shares the latest state of the Bangladeshi film industry :,Burada Bengladeş film sanayii hakkındaki son görüşlerini paylaşmış :,train
"The Bishkek-based Center for Women estimates that some 11,800 girls are abducted in the country annually, with around 2,000 of them suffering rape in the process.","Bişkek merkezli bir kadın örgütünün tahminlerine göre yılda yaklaşık 11,800 kız kaçırılıyor ve bunlardan yaklaşık 2,000'i bu esnada tecavüze uğruyor.",train
"After the Fukushima nuclear incident, I attended several anti-nuclear demonstrations in both Tokyo and Taipei.","Fukuşima nükleer kazasından sonra, Tokyo ve Taipei'de birçok nükleer karşıtı gösteriye katıldım.",train
"In other words, they pronounce words in their own language with a “Russian accent.”","Yani kendi dillerindeki kelimeleri bir ""Rus aksanı"" ile söylemekteler.",train
"It's distinctive, not a copy of something already present on the Internet.","Yapıt internette zaten var olan herhangi bir şeyin kopyası değil, içerik tamamen farklı ve kendine özgü.",train
Around 8 million people have been affected with at least 2 million displaced.,En az 2 milyonu evinden olan toplamda 8 milyon kadar insan zarar gördü.,train
"(Officials must) become a responsible government, professional, and brave when confronted with the people’s resentment.","Yetkililer halkın öfkesiyle karşılaştığında sorumluluk sahibi bir hükümet, profesyonel ve cesur olmak zorundadır.",train
Huancayo: Dogs tried to prevent the dead body of their owner to be taken to the morgue.,Huancayo: Sahiplerinin cesedinin morga götürülmesini önlemeye çalışan köpekler.,train
Residents' unease over fate of their home deepens.,Halkın ada için endişesi artmaya başladı.,train
"Unfortunately, the devastation was not limited to a single school as you will see below.","Ne yazık ki, aşağıda göreceğiniz üzere yıkım bir okulun harap olmasıyla sınırlı değildi.",train
Blogger Maa cited the lyrics of a renowned Bangla song to draw attention to this issue and to request a safe home for these children:,Blogcu Maa konuya dikkate çekmek ve bu çocuklara güvenli bir yuva talep etmek amacıyla meşhur Bangla şarkısının sözlerden örnek veriyor:,train
@AJBaker: Odd how often people with dictatorial instincts think it is their business to regulate a woman's fertility.,Kurulan websitesi ile dünyanın her yerinden kürtaj yasağına karşı çıkanlar fotoğraflarını paylaşarak desteklerini gösterdi:,train
